"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1998,0.0447179203342108,0.125074804482156,0.252437321087745,0.3585678959708,0.431829322686145,0.486458200517951,0.516577986391617,0.546074909366313,0.60191455296177,0.665134357851774,0.711547034442444,0.757713487812293,0.812099177653203,0.84970836136011,0.863433404789418,0.870742742652506
1999,0.0458071780881318,0.12812142873445,0.258586294638366,0.367302042328105,0.442348001430391,0.498307552252389,0.529161008432369,0.55937642975911,0.616576238682201,0.681335977946684,0.728879193870998,0.776170188966588,0.831880628123182,0.870405912012414,0.884465275773851,0.891952657537101
2000,0.0594774849761956,0.166356904544974,0.335756601832418,0.476916557974044,0.574358598530278,0.647018244511667,0.687079345260501,0.72631200142965,0.800582037652333,0.884668125901536,0.946399737165996,1.00780385695036,1.08014004848738,1.13016249233487,1.14841761373281,1.15813946639699
2001,0.0601165371418341,0.168144316036246,0.339364117913744,0.48204075848999,0.580529759035649,0.65397009209783,0.694461626870592,0.734115815892025,0.809183841934034,0.894173387967594,0.956568270718444,1.01863214327721,1.09174554655871,1.14230545346611,1.16075671588898,1.17058302439895
2002,0.0602827517614357,0.168609213797442,0.340302416765396,0.483373540202214,0.582134850374125,0.655778236665977,0.696381725409633,0.736145553246891,0.811421132883735,0.896645664259694,0.959213060967511,1.02144853228194,1.09476408487363,1.14546378352709,1.1639660613562,1.17381953836604
2003,0.0530423297714262,0.148357950813821,0.299429479986524,0.42531666144991,0.512215978911855,0.577014228279029,0.612740925831498,0.647728812208432,0.713963215950218,0.788951625831512,0.844004197125026,0.898764709817011,0.963274500832072,1.00788477585619,1.02416478785728,1.03283478651659
2004,0.0508912272717221,0.142341375745911,0.287286282173387,0.408068178256332,0.491443341711081,0.553613733727516,0.587891554717766,0.621460526613208,0.685008830553772,0.756956126731358,0.809776071286286,0.862315801515577,0.924209433449657,0.967010563314989,0.98263034838672,0.990948740020681
2005,0.0500509553923244,0.139991158199074,0.282542859835424,0.401330509831967,0.483329054780011,0.544472943115102,0.578184798405382,0.611199508503336,0.67369855787396,0.744457922594245,0.796405749960018,0.84807798965647,0.908949687532046,0.951044122201362,0.966406006906731,0.974587052460699
2006,0.0516344839197087,0.144420244334437,0.291482043418456,0.414027936009892,0.49862077779226,0.561699156502107,0.596477598516752,0.630536838831035,0.695013253605317,0.768011326293029,0.821602696043249,0.874909758991161,0.937707335590545,0.98113356777742,0.996981476824875,1.00542135697884
2007,0.0502154091056421,0.140451130753385,0.28347121818757,0.402649171825374,0.484917141504627,0.546261931888531,0.580084555090071,0.613207742471368,0.675912146578325,0.746904007165853,0.799022520846046,0.850864541351413,0.911936246932599,0.954168992370154,0.969581352015782,0.977789278241849
2008,0.0522474624280337,0.146134728516785,0.294942370986676,0.418943066507078,0.504540151772374,0.568367365128254,0.603558679237083,0.638022253646289,0.703264099844499,0.777128768773908,0.831356348192451,0.885296245661955,0.948839323366572,0.992781089843855,1.00881713726146,1.01735721140894
2009,0.0490928146602306,0.137311264683514,0.277134055538911,0.393647717256125,0.474076539003656,0.534049931201895,0.567116430145731,0.599499129560668,0.66080174053267,0.730206537113663,0.781159911347567,0.831842973571109,0.891549385934968,0.932837993979498,0.947905801432143,0.955930234731361
2010,0.0465492498056023,0.130196983104615,0.262775366827172,0.373252298789144,0.449513994945852,0.506380084911289,0.537733364004903,0.568438272144277,0.626564712268375,0.692373552851574,0.7406869641332,0.788744068633825,0.845357011349718,0.884506400996496,0.898793525048972,0.906402201650199
2011,0.0433956415844459,0.121376426854983,0.244972919728575,0.34796528507909,0.419060420808648,0.472073959560716,0.501303123676693,0.52992784252961,0.584116345518149,0.645466783408401,0.690507068449623,0.735308410924629,0.788085952590703,0.824583058096298,0.837902261246574,0.844995466917938
2012,0.0444410600250464,0.124300433742668,0.250874415786277,0.356347908596769,0.429155754709558,0.483446410909125,0.513379717331899,0.54269401716238,0.598187942958934,0.661016337546394,0.70714166114985,0.753022285964671,0.807071259813626,0.844447595254096,0.858087663359445,0.865351747205231
2013,0.047781185748789,0.133642674363892,0.269729773627075,0.383130501438504,0.461410479844146,0.519781543154362,0.551964593546408,0.583482113706965,0.643146882614823,0.710697368368083,0.760289404507131,0.809618350650899,0.867729567114973,0.907915053808666,0.92258028968289,0.930390331552608
2014,0.0517204251023911,0.144660619480254,0.291967190352064,0.414717050101544,0.499450689434644,0.562634056711366,0.597470384468478,0.631586313475504,0.696170043728128,0.769289615465005,0.822970183467018,0.876365971462366,0.939268069257525,0.982766580694046,0.998640867230791,1.00709479484349
2015,0.0444759268281372,0.124397955240691,0.251071242523776,0.356627485914543,0.429492454355928,0.483825704985472,0.513782495967352,0.543119794707386,0.598657258974498,0.661534946383987,0.707696458201106,0.753613079248019,0.807704457911968,0.845110117435331,0.85876088703089,0.866030670006736
2016,0.0423550222153825,0.1184658428396,0.239098514929893,0.339621142621596,0.409011430293029,0.460753714300754,0.489281968527856,0.517220271976259,0.570109344797815,0.629988610661612,0.673948838091268,0.717675852752759,0.769187798840475,0.804809710581969,0.817809521731744,0.824732633657726
2017,0.0486434632895365,0.136054441145806,0.274597420216934,0.390044620906,0.469737269721796,0.529161719550852,0.561925557571143,0.594011854947012,0.654753357079399,0.723522884717427,0.7740098776955,0.824229032855682,0.883388946543093,0.924299635889189,0.939229526215284,0.947180511085704
2018,0.0534987436252487,0.149634527924365,0.302005983761861,0.428976387886962,0.516623448755886,0.581979268253219,0.618013383669581,0.653302330654661,0.720106662218201,0.795740325603507,0.851266608295732,0.906498319306923,0.971563198351739,1.01655733184572,1.03297742862531,1.04172203010689
2019,0.0499618518602836,0.139741938048285,0.282039861110087,0.400616038636334,0.482468605152601,0.543503641691145,0.577155481236382,0.610111416686459,0.672499201726474,0.743132596637149,0.794987943552473,0.846568193415177,0.907331524063005,0.949351019846961,0.964685556459265,0.972852037654792
2020,0.0504504124585862,0.141108428727048,0.284797836608562,0.404533531768356,0.487186507744657,0.548818385930545,0.582799295801442,0.616077496558781,0.679075351331021,0.750399447094304,0.802761870476388,0.854846506721807,0.916204022093995,0.958634412775482,0.974118900802777,0.982365239345266
2021,0.0550879873526185,0.154079599318332,0.310977430244488,0.441719641044731,0.531970361967506,0.599267653715307,0.636372205332898,0.672709452405815,0.74149828599135,0.819378737188255,0.876554494064228,0.933426928657477,1.00042463722103,1.04675537489631,1.0636632501552,1.07266762041098
2022,0.0563121624943041,0.157503583827314,0.317888026511034,0.45153561418421,0.543791902824783,0.612584687067763,0.650513782690619,0.687658522589498,0.757975993980621,0.837587118541362,0.896033445348064,0.954169709389838,1.02265625305728,1.07001656070024,1.08730016579762,1.09650463278525
