"catch_year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
1998,0.0171986255577165,0.0854037376012717,0.233919964728647,0.351573527086059,0.423948754485968,0.485083517370741,0.512660629962729,0.537062113034107,0.598410327434564,0.659892493901925,0.689955682702035,0.732156083100179,0.795506036097852,0.828543632565607,0.834285736203491,0.852385461044716
1999,0.0179648129450154,0.0892084175949543,0.244340944359318,0.367235895061777,0.442835390947595,0.506693667062576,0.535499321771211,0.560987874765586,0.625069111520021,0.689290267817298,0.72069275178395,0.764773152093454,0.830945303574948,0.865454703102507,0.871452613657586,0.890358669262883
2000,0.0233193821543833,0.115797764644232,0.317168894266655,0.476693757066293,0.574826342172294,0.657718134533458,0.69510956590621,0.728195204462942,0.811376412827085,0.894739244974363,0.935501513218211,0.992720461363214,1.07861579982834,1.12341102691834,1.13119666703549,1.15573783743572
2001,0.0239567764536436,0.118962892886596,0.325838148184699,0.489723342551683,0.590538209285222,0.675695703008313,0.714109163397117,0.748099139695897,0.83355396009941,0.919195368652748,0.961071801810209,1.01985472927147,1.10809786574891,1.1541174915898,1.1621159384869,1.18732789861933
2002,0.0235883269029249,0.117133271755344,0.320826834599252,0.482191513472393,0.581455871420845,0.665303663049277,0.70312633351068,0.73659355202022,0.820734097515115,0.905058361478259,0.946290745006905,1.00416960495912,1.0910555828868,1.13636743777619,1.14424287045343,1.1690670766073
2003,0.0215354156545508,0.106939067980952,0.292905014614326,0.440225994427663,0.530851294683145,0.607401744906495,0.641932677638753,0.672487216939938,0.749304942422982,0.826290397206772,0.863934292908724,0.916775908671138,0.996100129372544,1.03746845672945,1.04465848410451,1.06732221943502
2004,0.0197122447179038,0.0978856926543513,0.268107912092176,0.402956816461857,0.485909851821175,0.55597960261094,0.587587174402196,0.61555499102618,0.685869389767518,0.756337317982151,0.790794311806429,0.839162398956771,0.911771095050951,0.949637213147321,0.956218538598339,0.976963580357614
2005,0.0196319871385368,0.0974871551534464,0.267016321949014,0.401316194648285,0.48393149019591,0.553715954927912,0.585194837813468,0.613048784642584,0.683076901252263,0.753257922246412,0.787574625862438,0.83574578437026,0.908058857197131,0.945770804978454,0.952325334838342,0.972985914028321
2006,0.0202158435553398,0.100386428705867,0.274957402587512,0.413251361157865,0.498323640305325,0.570183498997165,0.602598565654482,0.631280890450369,0.703391647240619,0.775659855800452,0.81099714013856,0.860600911646847,0.935064579382464,0.973898082640922,0.980647544592545,1.00192257058558
2007,0.0182687005659939,0.0907174415896465,0.248474145663236,0.373447952088465,0.450326267354269,0.515264751744603,0.544557674642833,0.57047738468601,0.635642601253999,0.700950104203667,0.732883783578513,0.777709835291281,0.845001335899888,0.880094486527774,0.88619385601677,0.905419721033807
2008,0.0205148143708356,0.101871037170151,0.279023730003094,0.419362909068885,0.505693316703695,0.578615906243036,0.611510357244933,0.640616863105095,0.713794061258754,0.78713103972613,0.822990924898927,0.873328283406882,0.948893189555172,0.988300999005996,0.995150278318112,1.01673993930787
2009,0.0186721740134568,0.0927209819493437,0.25396182223848,0.381695738083577,0.460271949638359,0.526644633142928,0.556584504987818,0.58307666487386,0.649681088050353,0.716430940074884,0.749069890832388,0.794885948460211,0.863663615730613,0.899531816254085,0.905765893388335,0.92541637131152
2010,0.0184600538560538,0.0916676504373577,0.251076757988931,0.377359587403747,0.455043155265773,0.520661829940835,0.550261578009898,0.576452780914663,0.642300562646096,0.70829212112067,0.740560285950025,0.785855862708903,0.85385219998545,0.889312929566582,0.895476186162096,0.914903430172235
2011,0.0171090103642477,0.0849587327116421,0.232701100882521,0.349741617347541,0.421739726239693,0.482555940204078,0.509989359436852,0.534263696090685,0.595292249359849,0.656454056725004,0.686360598212132,0.728341109117743,0.791360970720899,0.824226421421002,0.829938605241939,0.847944019619928
2012,0.0169948517827526,0.084391851974212,0.231148420334462,0.347407992779188,0.418925699719008,0.479336122081759,0.506586493893408,0.530698861866403,0.591320206715935,0.65207391653355,0.681780908877804,0.723481307990073,0.786080674318899,0.818726832777531,0.824400902482669,0.842286177090977
2013,0.0187618743100952,0.0931664094383689,0.255181843580033,0.383529387497246,0.4624830756908,0.5291746106261,0.559258312288765,0.585877739337091,0.65280212721143,0.71987264256755,0.752668389398334,0.798704545336994,0.867812617473579,0.903853127243126,0.91011715260771,0.92986203055617
2014,0.0202586210387208,0.100598850155107,0.275539222766694,0.41412581654162,0.499378111823329,0.571390028672056,0.603873686826505,0.632616704497705,0.704880050354632,0.777301181154993,0.812713240512474,0.862421975462209,0.937043211112335,0.975958887520566,0.982722631586892,1.00404267633308
2015,0.0170450689167061,0.0846412167223924,0.231831427831994,0.348434529164025,0.420163559763229,0.480752485493397,0.508083377899698,0.532266994155874,0.593067465615843,0.654000693161714,0.68379546503079,0.725619082312591,0.788403419996538,0.821146042757027,0.826836878452365,0.844775001255072
2016,0.0169330592107859,0.0840850067217093,0.230307974322864,0.346144831813147,0.417402503354631,0.477593275942314,0.504744566539087,0.528769262948228,0.58917019111733,0.649703002981015,0.679301981940639,0.720850760141698,0.78322251778653,0.815749976175177,0.821403415199619,0.83922365969572
2017,0.0193038850615984,0.0958578886989125,0.262553777776094,0.394609146806214,0.47584372374065,0.544461906748085,0.575414694807805,0.602803129015043,0.671660891837222,0.740669003609939,0.774412184960967,0.821778276867869,0.892882808286431,0.929964490353686,0.936409476801326,0.956724763439147
2018,0.0216478228496796,0.107497251805878,0.294433874407892,0.442523817234995,0.533622149261623,0.610572165554812,0.645283337450125,0.675997360557725,0.753216047192215,0.830603338614628,0.868443722036968,0.921561152202466,1.00129941706712,1.04288367235037,1.05011122910601,1.07289326105827
2019,0.0193297760009625,0.0959864561233431,0.262905922638049,0.395138408219648,0.476481939361953,0.545192155098025,0.576186457949004,0.603611626331101,0.672561743213424,0.741662410698726,0.775450849398703,0.822880470103542,0.894080369014482,0.931211786126204,0.937665416779545,0.958007950878322
2020,0.0197332968654006,0.097990231942955,0.268394244135594,0.403387163510426,0.486428790481744,0.556573373881889,0.588214701710212,0.616212387210581,0.686601879839735,0.757145065907535,0.791638858875019,0.840058601842311,0.91274484207221,0.950651400164872,0.957239754294568,0.978006951200817
2021,0.0221179297945619,0.109831676148714,0.300827838832346,0.452133722175669,0.545210357464028,0.623831430348886,0.659296394581022,0.690677407420957,0.769572985127295,0.848640829065123,0.887302959190001,0.941573894397945,1.02304376582396,1.06553107021946,1.07291558154041,1.09619235107038
2022,0.0222214390756196,0.110345675331328,0.302235677342049,0.454249654225326,0.54776187709767,0.626750887253597,0.662381823300659,0.69390969554869,0.773174495176015,0.852612367220307,0.891455431516266,0.945980348246798,1.02783148898226,1.07051762890951,1.07793669886525,1.10132240090841
