ship,survey_num,haul_num,species_name,sex,length_cm,weight_kg,specimen_number,age,visual_maturity,subsample_type,age_structure,maturity_table
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,43,0.528,100633461,5,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,41,0.418,100633462,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,42,0.504,100633463,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,45,0.516,100633464,7,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,43,0.56,100633465,10,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,39,0.386,100633466,3,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,43,0.5,100633467,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,44,0.522,100633468,9,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,43,0.496,100633469,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,45,0.528,100633470,5,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,40,0.426,100633471,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,44,0.51,100633472,7,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,41,0.482,100633473,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,42,0.472,100633474,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,45,0.536,100633475,10,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,43,0.454,100633476,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,41,0.412,100633477,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,40,0.448,100633478,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.524,100633113,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,42,0.496,100633114,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,44,0.602,100633115,9,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,40,0.43,100633118,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.504,100633119,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.508,100633120,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,44,0.524,100633485,5,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,42,0.506,100633121,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,38,0.344,100633122,2,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,41,0.466,100633123,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.52,100633124,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,45,0.53,100633125,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,44,0.546,100633126,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,57,1.13,100633127,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.514,100633128,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,44,0.538,100633129,3,Immature,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,43,0.484,100633130,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,42,0.456,100633131,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,42,0.466,100633132,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,40,0.432,100633133,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,55,Pacific hake - Merluccius productus,Female,41,0.412,100633134,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Male,44,0.586,100633500,5,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,56,Pacific hake - Merluccius productus,Female,45,0.526,100633158,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,45,0.578,100633441,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,47,0.61,100633442,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,38,0.352,100633443,2,Immature,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,44,0.592,100633444,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,44,0.582,100633445,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,43,0.466,100633448,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,40,0.428,100633451,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,45,0.534,100633452,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,39,0.382,100633453,2,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,53,Pacific hake - Merluccius productus,Female,43,0.452,100633455,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,42,0.482,100633479,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,40,0.392,100633480,3,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,46,0.464,100633481,9,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,42,0.452,100633482,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,43,0.488,100633483,5,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,46,0.596,100633484,9,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,45,0.512,100633486,9,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,47,0.564,100633487,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,45,0.552,100633488,7,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,42,0.482,100633489,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,44,0.522,100633490,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,47,0.62,100633491,9,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,40,0.422,100633492,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,45,0.588,100633493,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,46,0.542,100633494,9,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,52,Pacific hake - Merluccius productus,Female,44,0.498,100633495,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,47,0.588,100633528,6,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,44,0.538,100633529,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,46,0.558,100633530,9,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,46,0.506,100633531,7,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,49,0.664,100633532,9,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,41,0.486,100633533,9,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,36,0.268,100633534,2,Inactive,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,41,0.41,100633535,3,Spent,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,201906,51,Pacific hake - Merluccius productus,Male,38,0.322,100633536,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
